query	target	fident	alnlen	mismatch	gapopen	qstart	qend	qlen	qcov	tstart	tend	tlen	tcov	evalue	bits
P0DKB6|MPC1L_HUMAN	Q6H4I2|Q6H4I2_ORYSJ	0.631	75	27	0	26	100	136	0.551	17	91	107	0.701	1.068E-21	96
P0DKB6|MPC1L_HUMAN	Q6Z565|Q6Z565_ORYSJ	0.628	75	28	0	26	100	136	0.551	17	91	107	0.701	1.464E-21	95
P0DKB6|MPC1L_HUMAN	B6SX80|B6SX80_MAIZE	0.626	75	28	0	26	100	136	0.551	17	91	107	0.701	2.006E-21	95
P0DKB6|MPC1L_HUMAN	B6UEL2|B6UEL2_MAIZE	0.624	75	28	0	26	100	136	0.551	17	91	107	0.701	2.749E-21	94
P0DKB6|MPC1L_HUMAN	A8I311|A8I311_CHLRE	0.470	107	53	0	17	117	136	0.743	2	108	116	0.922	2.749E-21	94
P0DKB6|MPC1L_HUMAN	B3H6E6|B3H6E6_ARATH	0.622	75	28	0	26	100	136	0.551	18	92	97	0.773	3.767E-21	94
P0DKB6|MPC1L_HUMAN	Q949R9|MPC1_ARATH	0.622	75	28	0	26	100	136	0.551	18	92	110	0.682	3.767E-21	94
P0DKB6|MPC1L_HUMAN	H3GVD1|H3GVD1_PHYRM	0.587	78	32	0	26	103	136	0.574	19	96	107	0.729	3.419E-20	91
P0DKB6|MPC1L_HUMAN	Q0UXG0|Q0UXG0_PHANO	0.516	89	42	0	4	91	136	0.647	1	89	123	0.724	2.263E-19	89
P0DKB6|MPC1L_HUMAN	A0A1D6L8C5|A0A1D6L8C5_MAIZE	0.501	90	41	0	17	100	136	0.618	42	131	136	0.662	1.497E-18	87
P0DKB6|MPC1L_HUMAN	A0A2K1JVL9|A0A2K1JVL9_PHYPA	0.540	79	36	0	26	104	136	0.581	16	94	107	0.738	1.356E-17	84
P0DKB6|MPC1L_HUMAN	Q8IDS8|Q8IDS8_PLAF7	0.501	80	39	0	24	103	136	0.588	15	94	106	0.755	2.080E-15	78
P0DKB6|MPC1L_HUMAN	B8BZL1|B8BZL1_THAPS	0.479	79	39	0	29	103	136	0.551	1	79	87	0.908	1.236E-13	72
P0DKB6|MPC1L_HUMAN	Q55GU4|MPC1_DICDI	0.505	72	35	0	29	100	136	0.529	11	82	97	0.742	4.340E-13	71
P38857|MPC2_YEAST	P38857|MPC2_YEAST	1.000	129	0	0	1	129	129	1.000	1	129	129	1.000	4.873E-82	269
P38857|MPC2_YEAST	P53311|MPC3_YEAST	0.816	117	21	0	1	117	129	0.907	1	117	146	0.801	1.273E-57	199
P38857|MPC2_YEAST	Q5A328|Q5A328_CANAL	0.598	124	48	0	4	124	129	0.938	3	126	132	0.939	1.639E-39	147
P38857|MPC2_YEAST	Q6CD72|Q6CD72_YARLI	0.595	109	44	0	10	118	129	0.845	9	117	134	0.813	3.347E-33	128
P38857|MPC2_YEAST	Q4WCZ7|Q4WCZ7_ASPFU	0.597	99	39	0	2	100	129	0.767	43	141	179	0.553	2.317E-29	117
P38857|MPC2_YEAST	Q0UKH7|Q0UKH7_PHANO	0.593	98	39	0	2	99	129	0.760	29	126	161	0.609	1.124E-28	115
P38857|MPC2_YEAST	Q7SEX6|Q7SEX6_NEUCR	0.647	87	30	0	10	96	129	0.674	46	132	165	0.527	3.973E-28	114
P38857|MPC2_YEAST	E3KRG2|E3KRG2_PUCGT	0.539	103	47	0	1	103	129	0.798	1	103	107	0.963	4.527E-26	108
P38857|MPC2_YEAST	Q5KQ14|Q5KQ14_CRYNJ	0.538	99	45	0	10	108	129	0.767	17	115	117	0.846	1.458E-24	104
P38857|MPC2_YEAST	A7SQZ7|A7SQZ7_NEMVE	0.601	85	34	0	13	97	129	0.659	23	107	107	0.794	5.152E-24	102
P38857|MPC2_YEAST	Q09896|MPC2_SCHPO	0.552	94	42	0	7	100	129	0.729	3	96	118	0.797	7.064E-24	102
P38857|MPC2_YEAST	O01578|MPC2_CAEEL	0.561	92	40	0	14	105	129	0.713	31	122	133	0.692	7.064E-24	102
P38857|MPC2_YEAST	B7PR87|B7PR87_IXOSC	0.575	89	37	0	11	99	129	0.690	20	108	115	0.774	9.685E-24	101
P38857|MPC2_YEAST	F1NU06|F1NU06_CHICK	0.569	90	38	0	10	99	129	0.698	27	116	133	0.677	9.685E-24	101
P38857|MPC2_YEAST	Q9VHB2|Q9VHB2_DROME	0.564	90	39	0	11	100	129	0.698	42	131	151	0.596	2.496E-23	100
P38857|MPC2_YEAST	H2XPQ4|H2XPQ4_CIOIN	0.550	92	41	0	9	100	129	0.713	23	114	125	0.736	4.692E-23	99
P38857|MPC2_YEAST	F4P0W5|F4P0W5_BATDJ	0.516	99	47	0	1	99	129	0.767	1	99	109	0.908	8.820E-23	98
P38857|MPC2_YEAST	A0A2K3DA07|A0A2K3DA07_CHLRE	0.570	87	37	0	13	99	129	0.674	10	96	106	0.821	1.209E-22	98
P38857|MPC2_YEAST	A0A1W3JSW3|A0A1W3JSW3_CIOIN	0.566	87	37	0	14	100	129	0.674	28	114	123	0.707	2.273E-22	97
P38857|MPC2_YEAST	D6WCZ8|D6WCZ8_TRICA	0.542	91	41	0	10	100	129	0.705	20	110	117	0.778	4.272E-22	96
P38857|MPC2_YEAST	A0A5F8HLA0|A0A5F8HLA0_MONDO	0.552	89	39	0	11	99	129	0.690	29	117	119	0.748	4.272E-22	96
P38857|MPC2_YEAST	C3ZJX8|C3ZJX8_BRAFL	0.545	90	40	0	11	100	129	0.698	26	115	138	0.652	5.857E-22	96
P38857|MPC2_YEAST	Q7Q814|Q7Q814_ANOGA	0.553	87	38	0	9	95	129	0.674	19	105	118	0.737	2.069E-21	94
P38857|MPC2_YEAST	B1H1Z9|B1H1Z9_XENTR	0.543	89	40	0	11	99	129	0.690	27	115	132	0.674	2.069E-21	94
P38857|MPC2_YEAST	Q6IQT9|Q6IQT9_DANRE	0.556	86	38	0	11	96	129	0.667	26	111	127	0.677	2.836E-21	94
P38857|MPC2_YEAST	A9SKH0|A9SKH0_PHYPA	0.576	82	34	0	14	95	129	0.636	9	90	113	0.726	3.888E-21	94
P38857|MPC2_YEAST	A0A2K1KEZ5|A0A2K1KEZ5_PHYPA	0.532	90	42	0	6	95	129	0.698	1	90	134	0.672	5.330E-21	93
P38857|MPC2_YEAST	F1RD76|F1RD76_DANRE	0.537	89	41	0	11	99	129	0.690	42	130	144	0.618	5.330E-21	93
P38857|MPC2_YEAST	A0A0D1CQ44|A0A0D1CQ44_USTMA	0.500	97	48	0	4	100	129	0.752	3	99	129	0.752	7.306E-21	93
P38857|MPC2_YEAST	B4FWA7|B4FWA7_MAIZE	0.490	99	49	0	14	110	129	0.752	10	108	110	0.900	1.002E-20	93
P38857|MPC2_YEAST	E2REX4|E2REX4_CANLF	0.533	89	41	0	11	99	129	0.690	29	117	127	0.701	1.002E-20	93
P38857|MPC2_YEAST	W5MPY2|W5MPY2_LEPOC	0.529	90	42	0	11	100	129	0.698	29	118	133	0.677	1.002E-20	93
P38857|MPC2_YEAST	H2MBR4|H2MBR4_ORYLA	0.527	90	42	0	11	100	129	0.698	25	114	127	0.709	1.373E-20	92
P38857|MPC2_YEAST	E1BD64|E1BD64_BOVIN	0.528	89	42	0	11	99	129	0.690	29	117	127	0.701	2.580E-20	91
P38857|MPC2_YEAST	H2Q0J4|H2Q0J4_PANTR	0.528	89	42	0	11	99	129	0.690	29	117	127	0.701	2.580E-20	91
P38857|MPC2_YEAST	G3SCL4|G3SCL4_GORGO	0.528	89	42	0	11	99	129	0.690	29	117	127	0.701	2.580E-20	91
P38857|MPC2_YEAST	O95563|MPC2_HUMAN	0.528	89	42	0	11	99	129	0.690	29	117	127	0.701	2.580E-20	91
P38857|MPC2_YEAST	Q6ZB58|Q6ZB58_ORYSJ	0.556	83	36	0	13	95	129	0.643	8	90	109	0.761	3.537E-20	91
P38857|MPC2_YEAST	Q7XIT4|Q7XIT4_ORYSJ	0.556	83	36	0	13	95	129	0.643	8	90	109	0.761	3.537E-20	91
P38857|MPC2_YEAST	Q9D023|MPC2_MOUSE	0.526	89	42	0	11	99	129	0.690	29	117	127	0.701	3.537E-20	91
P38857|MPC2_YEAST	P38718|MPC2_RAT	0.526	89	42	0	11	99	129	0.690	29	117	127	0.701	3.537E-20	91
P38857|MPC2_YEAST	O49636|MPC4_ARATH	0.496	95	45	0	1	95	129	0.736	1	91	108	0.843	6.646E-20	90
P38857|MPC2_YEAST	A0A0B4KFZ7|A0A0B4KFZ7_DROME	0.522	89	42	0	11	99	129	0.690	14	102	120	0.742	6.646E-20	90
P38857|MPC2_YEAST	Q9VHB1|Q9VHB1_DROME	0.522	89	42	0	11	99	129	0.690	48	136	154	0.578	6.646E-20	90
P38857|MPC2_YEAST	P38718-2|MPC2-2_RAT	0.532	86	40	0	11	96	129	0.667	29	114	116	0.741	1.249E-19	89
P38857|MPC2_YEAST	Q8L7H8|MPC2_ARATH	0.470	99	50	0	1	99	129	0.767	1	95	109	0.872	4.408E-19	88
P38857|MPC2_YEAST	Q8LD38|MPC3_ARATH	0.480	95	47	0	1	95	129	0.736	1	91	108	0.843	1.135E-18	87
P38857|MPC2_YEAST	Q5R3B4|Q5R3B4_HUMAN	0.577	75	31	0	11	85	129	0.581	29	103	105	0.714	1.556E-18	86
P38857|MPC2_YEAST	Q8IKD4|Q8IKD4_PLAF7	0.473	96	50	0	5	100	129	0.744	24	119	129	0.744	2.132E-18	86
P38857|MPC2_YEAST	Q8INZ7|Q8INZ7_DROME	0.411	114	65	0	9	120	129	0.868	26	139	140	0.814	5.489E-18	85
P38857|MPC2_YEAST	H3H4G7|H3H4G7_PHYRM	0.509	81	39	0	19	99	129	0.628	34	114	132	0.614	2.409E-16	80
P38857|MPC2_YEAST	H3GAW2|H3GAW2_PHYRM	0.507	81	39	0	19	99	129	0.628	21	101	115	0.704	3.301E-16	79
P38857|MPC2_YEAST	H3GB35|H3GB35_PHYRM	0.507	81	39	0	19	99	129	0.628	21	101	115	0.704	3.301E-16	79
P38857|MPC2_YEAST	A0CVJ5|A0CVJ5_PARTE	0.482	85	44	0	11	95	129	0.659	23	107	117	0.726	8.492E-16	78
P38857|MPC2_YEAST	A0D8Z7|A0D8Z7_PARTE	0.476	85	44	0	11	95	129	0.659	23	107	117	0.726	2.184E-15	77
P38857|MPC2_YEAST	A0A1P8B966|A0A1P8B966_ARATH	0.523	73	32	0	1	73	129	0.566	1	69	81	0.852	1.444E-14	75
P38857|MPC2_YEAST	H3GVD1|H3GVD1_PHYRM	0.419	96	55	0	5	100	129	0.744	2	97	107	0.897	3.714E-14	74
P38857|MPC2_YEAST	A0A2K1JVL9|A0A2K1JVL9_PHYPA	0.501	75	37	0	9	83	129	0.581	3	77	107	0.701	6.968E-14	73
P38857|MPC2_YEAST	Q6Z565|Q6Z565_ORYSJ	0.437	89	50	0	9	97	129	0.690	4	92	107	0.832	9.545E-14	72
P38857|MPC2_YEAST	B3H6E6|B3H6E6_ARATH	0.437	88	49	0	10	97	129	0.682	6	93	97	0.907	1.791E-13	72
P38857|MPC2_YEAST	Q949R9|MPC1_ARATH	0.437	88	49	0	10	97	129	0.682	6	93	110	0.800	1.791E-13	72
P38857|MPC2_YEAST	A0A1D6L8C5|A0A1D6L8C5_MAIZE	0.410	96	56	0	2	97	129	0.744	37	132	136	0.706	1.791E-13	72
P38857|MPC2_YEAST	B6SX80|B6SX80_MAIZE	0.430	89	50	0	9	97	129	0.690	4	92	107	0.832	3.360E-13	71
P38857|MPC2_YEAST	B6UEL2|B6UEL2_MAIZE	0.428	89	50	0	9	97	129	0.690	4	92	107	0.832	4.601E-13	70
P38857|MPC2_YEAST	H3GFV7|H3GFV7_PHYRM	0.477	77	40	0	19	95	129	0.597	34	110	145	0.531	4.601E-13	70
P38857|MPC2_YEAST	Q6H4I2|Q6H4I2_ORYSJ	0.424	89	51	0	9	97	129	0.690	4	92	107	0.832	8.631E-13	70
P38857|MPC2_YEAST	Q8LD38-2|MPC3-2_ARATH	0.327	129	63	0	1	95	129	0.736	1	129	146	0.884	8.631E-13	70
P38857|MPC2_YEAST	B8BZL2|B8BZL2_THAPS	0.469	77	40	0	19	95	129	0.597	2	78	90	0.856	1.619E-12	69
P38857|MPC2_YEAST	A0A1D6IYU1|A0A1D6IYU1_MAIZE	0.397	95	44	0	22	95	129	0.574	58	152	171	0.556	3.035E-12	68
P38857|MPC2_YEAST	A0CPV9|A0CPV9_PARTE	0.423	85	48	0	12	95	129	0.651	23	107	115	0.739	1.067E-11	66
P38857|MPC2_YEAST	A0BPI9|A0BPI9_PARTE	0.419	85	48	0	12	95	129	0.651	23	107	115	0.739	2.000E-11	66
P38857|MPC2_YEAST	A8I311|A8I311_CHLRE	0.410	86	50	0	10	95	129	0.667	5	90	116	0.741	5.132E-11	64
Q8LD38|MPC3_ARATH	Q8LD38|MPC3_ARATH	1.000	108	0	0	1	108	108	1.000	1	108	108	1.000	2.841E-70	234
Q8LD38|MPC3_ARATH	Q8LD38-2|MPC3-2_ARATH	0.722	146	30	0	1	108	108	1.000	1	146	146	1.000	1.100E-63	215
Q8LD38|MPC3_ARATH	O49636|MPC4_ARATH	0.856	108	15	0	1	108	108	1.000	1	108	108	1.000	2.072E-56	194
Q8LD38|MPC3_ARATH	Q8L7H8|MPC2_ARATH	0.847	108	16	0	1	108	108	1.000	1	108	109	0.991	1.381E-55	192
Q8LD38|MPC3_ARATH	B4FWA7|B4FWA7_MAIZE	0.868	98	13	0	1	98	108	0.907	1	98	110	0.891	3.415E-51	179
Q8LD38|MPC3_ARATH	Q6ZB58|Q6ZB58_ORYSJ	0.815	103	19	0	4	106	108	0.954	3	105	109	0.945	8.062E-50	175
Q8LD38|MPC3_ARATH	Q7XIT4|Q7XIT4_ORYSJ	0.812	103	19	0	4	106	108	0.954	3	105	109	0.945	1.517E-49	174
Q8LD38|MPC3_ARATH	A9SKH0|A9SKH0_PHYPA	0.876	94	12	0	4	97	108	0.870	3	96	113	0.832	2.855E-49	173
Q8LD38|MPC3_ARATH	A0A2K1KEZ5|A0A2K1KEZ5_PHYPA	0.773	103	23	0	5	107	108	0.954	4	106	134	0.769	2.996E-46	165
Q8LD38|MPC3_ARATH	A0A1P8B966|A0A1P8B966_ARATH	1.000	69	0	0	1	69	108	0.639	1	69	81	0.852	1.529E-42	154
Q8LD38|MPC3_ARATH	A0A1D6IYU0|A0A1D6IYU0_MAIZE	0.851	81	12	0	18	98	108	0.750	58	138	150	0.540	2.204E-39	145
Q8LD38|MPC3_ARATH	A0A2K3DA07|A0A2K3DA07_CHLRE	0.761	91	22	0	6	96	108	0.843	7	97	106	0.858	7.808E-39	143
Q8LD38|MPC3_ARATH	A8MQ95|A8MQ95_ARATH	0.635	108	32	0	1	108	108	1.000	1	90	91	0.989	8.972E-37	138
Q8LD38|MPC3_ARATH	H3GAW2|H3GAW2_PHYRM	0.654	103	35	0	5	107	108	0.954	11	113	115	0.896	3.179E-36	136
Q8LD38|MPC3_ARATH	H3GB35|H3GB35_PHYRM	0.654	103	35	0	5	107	108	0.954	11	113	115	0.896	3.179E-36	136
Q8LD38|MPC3_ARATH	H3H4G7|H3H4G7_PHYRM	0.711	93	27	0	5	97	108	0.861	24	116	132	0.705	4.362E-36	136
Q8LD38|MPC3_ARATH	A0A1D6IYU1|A0A1D6IYU1_MAIZE	0.648	102	28	0	18	98	108	0.750	58	159	171	0.596	2.910E-35	133
Q8LD38|MPC3_ARATH	H3GFV7|H3GFV7_PHYRM	0.689	92	28	0	5	96	108	0.852	24	115	145	0.634	6.879E-34	129
Q8LD38|MPC3_ARATH	D6WCZ8|D6WCZ8_TRICA	0.625	100	37	0	4	103	108	0.926	18	117	117	0.855	1.626E-32	125
Q8LD38|MPC3_ARATH	A0A1W3JSW3|A0A1W3JSW3_CIOIN	0.648	93	32	0	3	95	108	0.861	21	113	123	0.756	2.803E-31	122
Q8LD38|MPC3_ARATH	B7PR87|B7PR87_IXOSC	0.652	92	32	0	5	96	108	0.852	18	109	115	0.800	3.846E-31	121
Q8LD38|MPC3_ARATH	C3ZJX8|C3ZJX8_BRAFL	0.682	87	27	0	5	91	108	0.806	24	110	138	0.630	5.277E-31	121
Q8LD38|MPC3_ARATH	Q6IQT9|Q6IQT9_DANRE	0.614	96	37	0	1	96	108	0.889	20	115	127	0.756	6.629E-30	118
Q8LD38|MPC3_ARATH	H2MBR4|H2MBR4_ORYLA	0.660	88	30	0	4	91	108	0.815	22	109	127	0.693	6.629E-30	118
Q8LD38|MPC3_ARATH	A7SQZ7|A7SQZ7_NEMVE	0.658	88	30	0	4	91	108	0.815	18	105	107	0.822	9.096E-30	117
Q8LD38|MPC3_ARATH	B1H1Z9|B1H1Z9_XENTR	0.573	104	44	0	1	104	108	0.963	21	124	132	0.788	9.096E-30	117
Q8LD38|MPC3_ARATH	W5MPY2|W5MPY2_LEPOC	0.630	92	34	0	4	95	108	0.852	26	117	133	0.692	1.712E-29	117
Q8LD38|MPC3_ARATH	F1RD76|F1RD76_DANRE	0.631	91	33	0	1	91	108	0.843	36	126	144	0.632	4.424E-29	115
Q8LD38|MPC3_ARATH	F4P0W5|F4P0W5_BATDJ	0.681	81	26	0	11	91	108	0.750	15	95	109	0.743	4.050E-28	113
Q8LD38|MPC3_ARATH	Q7Q814|Q7Q814_ANOGA	0.645	86	30	0	6	91	108	0.796	20	105	118	0.729	5.558E-28	112
Q8LD38|MPC3_ARATH	A0A5F8HLA0|A0A5F8HLA0_MONDO	0.610	91	35	0	1	91	108	0.843	23	113	119	0.765	1.436E-27	111
Q8LD38|MPC3_ARATH	E3KRG2|E3KRG2_PUCGT	0.622	88	33	0	4	91	108	0.815	8	95	107	0.822	3.709E-27	110
Q8LD38|MPC3_ARATH	H2Q0J4|H2Q0J4_PANTR	0.547	103	46	0	1	103	108	0.954	23	125	127	0.811	3.709E-27	110
Q8LD38|MPC3_ARATH	G3SCL4|G3SCL4_GORGO	0.547	103	46	0	1	103	108	0.954	23	125	127	0.811	3.709E-27	110
Q8LD38|MPC3_ARATH	O95563|MPC2_HUMAN	0.547	103	46	0	1	103	108	0.954	23	125	127	0.811	3.709E-27	110
Q8LD38|MPC3_ARATH	A0A0B4KFZ7|A0A0B4KFZ7_DROME	0.620	88	33	0	4	91	108	0.815	11	98	120	0.733	5.089E-27	109
Q8LD38|MPC3_ARATH	E2REX4|E2REX4_CANLF	0.626	87	32	0	5	91	108	0.806	27	113	127	0.685	5.089E-27	109
Q8LD38|MPC3_ARATH	Q9VHB1|Q9VHB1_DROME	0.620	88	33	0	4	91	108	0.815	45	132	154	0.571	5.089E-27	109
Q8LD38|MPC3_ARATH	P38718|MPC2_RAT	0.557	100	44	0	5	104	108	0.926	27	126	127	0.787	6.983E-27	109
Q8LD38|MPC3_ARATH	E1BD64|E1BD64_BOVIN	0.560	99	43	0	5	103	108	0.917	27	125	127	0.780	9.581E-27	109
Q8LD38|MPC3_ARATH	Q9D023|MPC2_MOUSE	0.552	100	44	0	5	104	108	0.926	27	126	127	0.787	1.804E-26	108
Q8LD38|MPC3_ARATH	P38718-2|MPC2-2_RAT	0.616	87	33	0	5	91	108	0.806	27	113	116	0.750	2.475E-26	108
Q8LD38|MPC3_ARATH	F1NU06|F1NU06_CHICK	0.585	91	37	0	1	91	108	0.843	22	112	133	0.684	1.204E-25	106
Q8LD38|MPC3_ARATH	Q5KQ14|Q5KQ14_CRYNJ	0.593	89	36	0	3	91	108	0.824	14	102	117	0.761	1.652E-25	105
Q8LD38|MPC3_ARATH	Q5R3B4|Q5R3B4_HUMAN	0.658	78	26	0	1	78	108	0.722	23	100	105	0.743	3.110E-25	104
Q8LD38|MPC3_ARATH	H2XPQ4|H2XPQ4_CIOIN	0.577	90	38	0	6	95	108	0.833	24	113	125	0.720	1.102E-24	103
Q8LD38|MPC3_ARATH	Q9VHB2|Q9VHB2_DROME	0.517	100	47	0	5	104	108	0.926	40	137	151	0.649	1.385E-23	100
Q8LD38|MPC3_ARATH	Q7SEX6|Q7SEX6_NEUCR	0.569	88	37	0	4	91	108	0.815	44	131	165	0.533	2.608E-23	99
Q8LD38|MPC3_ARATH	A0A0D1CQ44|A0A0D1CQ44_USTMA	0.551	90	40	0	2	91	108	0.833	5	94	129	0.698	9.245E-23	97
Q8LD38|MPC3_ARATH	Q09896|MPC2_SCHPO	0.537	91	42	0	1	91	108	0.843	1	91	118	0.771	4.496E-22	95
Q8LD38|MPC3_ARATH	Q8IKD4|Q8IKD4_PLAF7	0.578	83	35	0	15	97	108	0.769	38	120	129	0.643	4.496E-22	95
Q8LD38|MPC3_ARATH	Q8INZ7|Q8INZ7_DROME	0.534	90	41	0	6	94	108	0.824	27	116	140	0.643	1.594E-21	94
Q8LD38|MPC3_ARATH	Q4WCZ7|Q4WCZ7_ASPFU	0.423	122	59	0	4	107	108	0.963	49	170	179	0.682	1.594E-21	94
Q8LD38|MPC3_ARATH	P53311|MPC3_YEAST	0.570	82	35	0	10	91	108	0.759	14	95	146	0.562	4.118E-21	93
Q8LD38|MPC3_ARATH	A7EJC4|A7EJC4_SCLS1	0.472	104	54	0	4	107	108	0.963	79	182	200	0.520	4.118E-21	93
Q8LD38|MPC3_ARATH	O01578|MPC2_CAEEL	0.487	99	49	0	10	108	108	0.917	31	127	133	0.729	7.752E-21	92
Q8LD38|MPC3_ARATH	Q6CD72|Q6CD72_YARLI	0.512	92	44	0	4	95	108	0.852	7	98	134	0.687	1.460E-20	91
Q8LD38|MPC3_ARATH	Q0UKH7|Q0UKH7_PHANO	0.508	92	45	0	10	101	108	0.852	41	132	161	0.571	2.748E-20	90
Q8LD38|MPC3_ARATH	A0D8Z7|A0D8Z7_PARTE	0.567	78	33	0	15	92	108	0.722	31	108	117	0.667	1.834E-19	88
Q8LD38|MPC3_ARATH	P38857|MPC2_YEAST	0.485	95	46	0	1	91	108	0.843	1	95	129	0.736	1.834E-19	88
Q8LD38|MPC3_ARATH	A0CVJ5|A0CVJ5_PARTE	0.559	78	34	0	15	92	108	0.722	31	108	117	0.667	6.499E-19	86
Q8LD38|MPC3_ARATH	Q5A328|Q5A328_CANAL	0.481	93	47	0	4	95	108	0.852	9	101	132	0.705	1.679E-18	85
Q8LD38|MPC3_ARATH	B8BZL2|B8BZL2_THAPS	0.483	87	44	0	14	100	108	0.806	1	87	90	0.967	7.473E-17	80
Q8LD38|MPC3_ARATH	B3H6E6|B3H6E6_ARATH	0.452	91	49	0	1	91	108	0.843	1	91	97	0.938	9.383E-16	77
Q8LD38|MPC3_ARATH	Q949R9|MPC1_ARATH	0.452	91	49	0	1	91	108	0.843	1	91	110	0.827	9.383E-16	77
Q8LD38|MPC3_ARATH	A0A2K1JVL9|A0A2K1JVL9_PHYPA	0.451	86	47	0	6	91	108	0.796	4	89	107	0.804	3.041E-14	73
Q8LD38|MPC3_ARATH	A0CPV9|A0CPV9_PARTE	0.479	79	40	0	15	92	108	0.722	30	108	115	0.687	4.172E-14	72
Q8LD38|MPC3_ARATH	A0BPI9|A0BPI9_PARTE	0.468	79	41	0	15	92	108	0.722	30	108	115	0.687	2.027E-13	70
Q8LD38|MPC3_ARATH	H3GVD1|H3GVD1_PHYRM	0.414	92	53	0	4	95	108	0.852	5	96	107	0.860	3.815E-13	70
Q8LD38|MPC3_ARATH	Q6Z565|Q6Z565_ORYSJ	0.415	91	52	0	1	91	108	0.843	1	90	107	0.841	5.234E-13	69
Q8LD38|MPC3_ARATH	B6SX80|B6SX80_MAIZE	0.367	108	67	0	1	108	108	1.000	1	107	107	1.000	5.234E-13	69
Q8LD38|MPC3_ARATH	A0A1D6L8C5|A0A1D6L8C5_MAIZE	0.422	89	51	0	3	91	108	0.824	42	130	136	0.654	5.234E-13	69
Q8LD38|MPC3_ARATH	B6UEL2|B6UEL2_MAIZE	0.410	91	53	0	1	91	108	0.843	1	90	107	0.841	1.351E-12	68
Q8LD38|MPC3_ARATH	Q6H4I2|Q6H4I2_ORYSJ	0.405	89	52	0	3	91	108	0.824	2	90	107	0.832	9.000E-12	66
Q8LD38|MPC3_ARATH	A8I311|A8I311_CHLRE	0.432	81	45	0	11	91	108	0.750	10	90	116	0.698	1.235E-11	65
Q8LD38|MPC3_ARATH	A0DJU6|A0DJU6_PARTE	0.426	81	45	0	15	94	108	0.741	30	110	112	0.723	3.186E-11	64
A0A5F4CQW8|A0A5F4CQW8_CANLF	A0A5F4CQW8|A0A5F4CQW8_CANLF	1.000	66	0	0	1	66	66	1.000	1	66	66	1.000	3.557E-39	142
A0A5F4CQW8|A0A5F4CQW8_CANLF	A0A5F4C3K6|A0A5F4C3K6_CANLF	1.000	66	0	0	1	66	66	1.000	22	87	87	0.759	3.557E-39	142
A0A5F4CQW8|A0A5F4CQW8_CANLF	A0A5F4C6F1|A0A5F4C6F1_CANLF	1.000	66	0	0	1	66	66	1.000	22	87	87	0.759	3.557E-39	142
A0A5F4CQW8|A0A5F4CQW8_CANLF	A0A5F4D1S1|A0A5F4D1S1_CANLF	1.000	66	0	0	1	66	66	1.000	44	109	109	0.606	3.557E-39	142
A0A5F4CQW8|A0A5F4CQW8_CANLF	A0A2I2Z5H9|A0A2I2Z5H9_GORGO	0.993	66	0	0	1	66	66	1.000	1	66	66	1.000	9.199E-39	141
A0A5F4CQW8|A0A5F4CQW8_CANLF	H2R3E4|H2R3E4_PANTR	0.993	66	0	0	1	66	66	1.000	31	96	96	0.688	9.199E-39	141
A0A5F4CQW8|A0A5F4CQW8_CANLF	A0A2I3S149|A0A2I3S149_PANTR	0.993	66	0	0	1	66	66	1.000	44	109	109	0.606	9.199E-39	141
A0A5F4CQW8|A0A5F4CQW8_CANLF	H2R418|H2R418_PANTR	0.993	66	0	0	1	66	66	1.000	44	109	109	0.606	9.199E-39	141
A0A5F4CQW8|A0A5F4CQW8_CANLF	Q3ZCG2|MPC1_BOVIN	0.993	66	0	0	1	66	66	1.000	44	109	109	0.606	9.199E-39	141
A0A5F4CQW8|A0A5F4CQW8_CANLF	Q5TI65|Q5TI65_HUMAN	0.977	66	1	0	1	66	66	1.000	1	66	66	1.000	6.152E-38	138
A0A5F4CQW8|A0A5F4CQW8_CANLF	A0A087WVZ0|A0A087WVZ0_HUMAN	0.977	66	1	0	1	66	66	1.000	44	109	109	0.606	6.152E-38	138
A0A5F4CQW8|A0A5F4CQW8_CANLF	Q9Y5U8|MPC1_HUMAN	0.977	66	1	0	1	66	66	1.000	44	109	109	0.606	6.152E-38	138
A0A5F4CQW8|A0A5F4CQW8_CANLF	D3YWY6|D3YWY6_MOUSE	0.942	66	4	0	1	66	66	1.000	20	85	85	0.776	5.188E-36	133
A0A5F4CQW8|A0A5F4CQW8_CANLF	D3Z5S0|D3Z5S0_MOUSE	0.942	66	4	0	1	66	66	1.000	21	86	86	0.767	5.188E-36	133
A0A5F4CQW8|A0A5F4CQW8_CANLF	P63030|MPC1_MOUSE	0.942	66	4	0	1	66	66	1.000	44	109	109	0.606	5.188E-36	133
A0A5F4CQW8|A0A5F4CQW8_CANLF	P63031|MPC1_RAT	0.942	66	4	0	1	66	66	1.000	44	109	109	0.606	5.188E-36	133
A0A5F4CQW8|A0A5F4CQW8_CANLF	A0A5F8G967|A0A5F8G967_MONDO	0.934	66	4	0	1	66	66	1.000	44	109	109	0.606	1.342E-35	132
A0A5F4CQW8|A0A5F4CQW8_CANLF	F1P0W7|F1P0W7_CHICK	0.950	63	3	0	1	63	66	0.955	44	106	107	0.589	2.323E-34	128
A0A5F4CQW8|A0A5F4CQW8_CANLF	W5NJG7|W5NJG7_LEPOC	0.883	66	8	0	1	66	66	1.000	1	66	66	1.000	7.583E-33	124
